0, 0.0 
1, 1.674e-06 
2, 2.075e-06 
3, 2.385e-06 
4, 2.636e-06 
5, 3.107e-06 
6, 3.388e-06 
7, 3.648e-06 
8, 3.899e-06 
9, 4.33e-06 
10, 4.591e-06 
11, 4.841e-06 
12, 5.102e-06 
13, 5.453e-06 
14, 5.753e-06 
15, 6.014e-06 
16, 6.265e-06 
17, 6.635e-06 
18, 6.896e-06 
19, 7.157e-06 
20, 7.407e-06 
21, 7.668e-06 
22, 7.918e-06 
23, 8.179e-06 
24, 8.44e-06 
25, 8.871e-06 
26, 9.121e-06 
27, 9.382e-06 
28, 9.632e-06 
29, 9.893e-06 
30, 1.0154e-05 
31, 1.0414e-05 
32, 1.0675e-05 
33, 1.1056e-05 
34, 1.1316e-05 
35, 1.1607e-05 
36, 1.1868e-05 
37, 1.2118e-05 
38, 1.2379e-05 
39, 1.2639e-05 
40, 1.289e-05 
41, 1.3311e-05 
42, 1.3572e-05 
43, 1.3832e-05 
44, 1.4093e-05 
45, 2.0548e-05 
46, 2.0829e-05 
47, 2.1089e-05 
48, 2.135e-05 
49, 2.1621e-05 
50, 2.1921e-05 
51, 2.2182e-05 
52, 2.2442e-05 
53, 2.2843e-05 
54, 2.3114e-05 
55, 2.3375e-05 
56, 2.3776e-05 
57, 2.4036e-05 
58, 2.4287e-05 
59, 2.4547e-05 
60, 2.4808e-05 
61, 2.5069e-05 
62, 2.5329e-05 
63, 2.563e-05 
64, 2.5901e-05 
65, 2.6291e-05 
66, 2.6562e-05 
67, 2.6833e-05 
68, 2.7103e-05 
69, 2.7374e-05 
70, 2.7645e-05 
71, 2.8026e-05 
72, 2.8326e-05 
73, 2.8597e-05 
74, 2.8867e-05 
75, 2.9168e-05 
76, 2.9429e-05 
77, 3.0161e-05 
78, 3.0471e-05 
79, 3.0732e-05 
80, 3.1033e-05 
81, 3.1293e-05 
82, 3.1554e-05 
83, 3.1814e-05 
84, 3.2075e-05 
85, 3.2336e-05 
86, 3.2596e-05 
87, 3.2847e-05 
88, 3.3107e-05 
89, 3.3368e-05 
90, 3.3629e-05 
91, 3.3889e-05 
92, 3.415e-05 
93, 3.4571e-05 
94, 3.4831e-05 
95, 3.5092e-05 
96, 3.5353e-05 
97, 3.5613e-05 
98, 3.5874e-05 
99, 3.6135e-05 
100, 3.6395e-05 
101, 3.6656e-05 
102, 3.6916e-05 
103, 3.7177e-05 
104, 3.7428e-05 
105, 3.7688e-05 
106, 3.7949e-05 
107, 3.8219e-05 
108, 3.847e-05 
109, 3.9192e-05 
110, 3.9452e-05 
111, 3.9713e-05 
112, 3.9963e-05 
113, 4.0234e-05 
114, 4.0495e-05 
115, 4.0755e-05 
116, 4.1016e-05 
117, 4.1277e-05 
118, 4.1537e-05 
119, 4.1798e-05 
120, 4.2048e-05 
121, 4.2309e-05 
122, 4.257e-05 
123, 4.283e-05 
124, 4.3091e-05 
125, 4.3351e-05 
126, 4.3612e-05 
127, 4.3873e-05 
128, 4.4133e-05 
129, 4.4534e-05 
130, 4.4805e-05 
131, 4.5065e-05 
132, 4.5326e-05 
133, 4.5587e-05 
134, 4.5847e-05 
135, 4.6098e-05 
136, 4.6358e-05 
137, 4.6619e-05 
138, 4.688e-05 
139, 4.714e-05 
140, 4.7401e-05 
141, 4.7662e-05 
142, 4.7922e-05 
143, 4.8173e-05 
144, 4.8433e-05 
145, 4.8694e-05 
146, 4.8955e-05 
147, 4.9215e-05 
148, 4.9476e-05 
149, 4.9907e-05 
150, 5.0167e-05 
151, 5.0468e-05 
152, 5.0829e-05 
153, 5.117e-05 
154, 5.146e-05 
155, 5.1741e-05 
