0, 0.0 
1, 9.02e-07 
2, 1.233e-06 
3, 1.523e-06 
4, 1.774e-06 
5, 2.125e-06 
6, 2.385e-06 
7, 2.625e-06 
8, 2.866e-06 
9, 3.237e-06 
10, 3.497e-06 
11, 3.738e-06 
12, 3.978e-06 
13, 4.269e-06 
14, 4.519e-06 
15, 4.76e-06 
16, 5e-06 
17, 5.331e-06 
18, 5.611e-06 
19, 5.892e-06 
20, 6.122e-06 
21, 6.373e-06 
22, 6.603e-06 
23, 6.884e-06 
24, 7.124e-06 
25, 7.445e-06 
26, 7.695e-06 
27, 7.936e-06 
28, 8.196e-06 
29, 8.436e-06 
30, 8.677e-06 
31, 8.917e-06 
32, 9.158e-06 
33, 9.458e-06 
34, 9.719e-06 
35, 9.959e-06 
36, 1.02e-05 
37, 1.044e-05 
38, 1.0681e-05 
39, 1.0911e-05 
40, 1.1152e-05 
41, 1.1542e-05 
42, 1.1783e-05 
43, 1.2023e-05 
44, 1.2264e-05 
45, 1.2504e-05 
46, 1.2745e-05 
47, 1.2985e-05 
48, 1.3226e-05 
49, 1.3466e-05 
50, 1.3706e-05 
51, 1.3947e-05 
52, 1.4177e-05 
53, 1.4578e-05 
54, 1.4869e-05 
55, 1.5149e-05 
56, 1.539e-05 
57, 1.564e-05 
58, 1.5891e-05 
59, 1.6141e-05 
60, 1.6392e-05 
61, 1.6632e-05 
62, 1.6872e-05 
63, 1.7113e-05 
64, 1.7353e-05 
65, 1.7754e-05 
66, 1.7995e-05 
67, 1.8235e-05 
68, 1.8496e-05 
69, 1.8766e-05 
70, 1.9037e-05 
71, 1.9307e-05 
72, 1.9548e-05 
73, 1.9788e-05 
74, 2.0038e-05 
75, 2.0279e-05 
76, 2.0509e-05 
77, 2.101e-05 
78, 2.1251e-05 
79, 2.1491e-05 
80, 2.1732e-05 
81, 2.1972e-05 
82, 2.2253e-05 
83, 2.2483e-05 
84, 2.2734e-05 
85, 2.2984e-05 
86, 2.3255e-05 
87, 2.3495e-05 
88, 2.3735e-05 
89, 2.3976e-05 
90, 2.4216e-05 
91, 2.4457e-05 
92, 2.4697e-05 
93, 2.5088e-05 
94, 2.5339e-05 
95, 2.5589e-05 
96, 2.5829e-05 
97, 2.608e-05 
98, 2.631e-05 
99, 2.6561e-05 
100, 2.6801e-05 
101, 2.7052e-05 
102, 2.7282e-05 
103, 2.7533e-05 
104, 2.7773e-05 
105, 2.8024e-05 
106, 2.8254e-05 
107, 2.8495e-05 
108, 2.8735e-05 
109, 2.9086e-05 
110, 2.9336e-05 
111, 2.9577e-05 
112, 2.9817e-05 
113, 3.0057e-05 
114, 3.0298e-05 
115, 3.0538e-05 
116, 3.0779e-05 
117, 3.1019e-05 
118, 3.126e-05 
119, 3.15e-05 
120, 3.1741e-05 
121, 3.1981e-05 
122, 3.2222e-05 
123, 3.2462e-05 
124, 3.2702e-05 
125, 3.2943e-05 
126, 3.3183e-05 
127, 3.3424e-05 
128, 3.3664e-05 
129, 3.4035e-05 
130, 3.4306e-05 
131, 3.4556e-05 
132, 3.4796e-05 
133, 3.5037e-05 
134, 3.5277e-05 
135, 3.5548e-05 
136, 3.5788e-05 
137, 3.6029e-05 
138, 3.6259e-05 
139, 3.65e-05 
140, 3.675e-05 
141, 3.6991e-05 
142, 3.7221e-05 
143, 3.7462e-05 
144, 3.7702e-05 
145, 3.7942e-05 
146, 3.8183e-05 
147, 3.8453e-05 
148, 3.8774e-05 
149, 3.9495e-05 
150, 3.9746e-05 
151, 4.0006e-05 
152, 4.0247e-05 
153, 4.0487e-05 
154, 4.0728e-05 
155, 4.0978e-05 
156, 4.1219e-05 
157, 4.1459e-05 
158, 4.17e-05 
159, 4.195e-05 
160, 4.219e-05 
161, 4.2431e-05 
162, 4.2671e-05 
163, 4.2912e-05 
164, 4.3152e-05 
165, 4.3403e-05 
166, 4.3643e-05 
167, 4.3884e-05 
168, 4.4134e-05 
169, 4.4375e-05 
170, 4.4615e-05 
171, 4.4856e-05 
172, 4.5106e-05 
173, 4.5487e-05 
174, 4.5747e-05 
175, 4.5978e-05 
176, 4.6218e-05 
177, 4.6469e-05 
178, 4.6709e-05 
179, 4.6949e-05 
180, 4.719e-05 
181, 4.743e-05 
182, 4.7671e-05 
183, 4.7921e-05 
184, 4.8152e-05 
185, 4.8402e-05 
186, 4.8633e-05 
187, 4.8883e-05 
188, 4.9114e-05 
189, 4.9364e-05 
190, 4.9605e-05 
191, 4.9845e-05 
192, 5.0085e-05 
193, 5.0326e-05 
194, 5.0566e-05 
195, 5.0807e-05 
196, 5.1047e-05 
197, 5.1288e-05 
198, 5.1528e-05 
199, 5.1769e-05 
200, 5.2019e-05 
201, 5.237e-05 
202, 5.262e-05 
203, 5.2871e-05 
204, 5.3111e-05 
205, 5.3352e-05 
206, 5.3592e-05 
207, 5.3833e-05 
208, 5.4073e-05 
209, 5.4313e-05 
210, 5.4554e-05 
211, 5.4794e-05 
212, 5.5045e-05 
213, 5.5285e-05 
214, 5.5526e-05 
215, 5.5766e-05 
216, 5.6007e-05 
217, 5.6247e-05 
218, 5.6488e-05 
219, 5.6728e-05 
220, 5.6968e-05 
221, 5.7209e-05 
222, 5.7449e-05 
223, 5.77e-05 
224, 5.794e-05 
225, 5.8181e-05 
226, 5.8421e-05 
227, 5.8662e-05 
228, 5.8902e-05 
229, 5.9153e-05 
