0, 0.0 
1, 2.505e-06 
2, 3.402e-06 
3, 4.25e-06 
4, 5.102e-06 
5, 6.125e-06 
6, 7.025e-06 
7, 7.882e-06 
8, 8.735e-06 
9, 9.625e-06 
10, 1.0477e-05 
11, 1.1325e-05 
12, 1.2172e-05 
13, 1.3017e-05 
14, 1.3861e-05 
15, 1.4722e-05 
16, 1.5605e-05 
17, 1.661e-05 
18, 1.7459e-05 
19, 1.8305e-05 
20, 1.9157e-05 
21, 2.0001e-05 
22, 2.0902e-05 
23, 2.1824e-05 
24, 2.27e-05 
25, 2.3544e-05 
26, 2.4469e-05 
27, 2.5319e-05 
28, 2.6176e-05 
29, 2.7066e-05 
30, 2.7916e-05 
31, 2.8784e-05 
32, 2.9637e-05 
33, 3.0479e-05 
34, 3.1321e-05 
35, 3.2166e-05 
36, 3.3219e-05 
37, 3.4063e-05 
38, 3.4917e-05 
39, 3.5761e-05 
40, 3.6604e-05 
41, 3.7451e-05 
42, 3.8298e-05 
43, 3.9141e-05 
44, 3.9983e-05 
45, 4.0862e-05 
46, 4.1741e-05 
47, 4.3022e-05 
48, 4.3876e-05 
49, 4.4723e-05 
50, 4.5567e-05 
51, 4.6407e-05 
52, 4.7249e-05 
53, 4.8089e-05 
54, 4.8931e-05 
55, 4.9774e-05 
56, 5.0616e-05 
57, 5.1463e-05 
58, 5.2306e-05 
59, 5.4001e-05 
60, 5.4843e-05 
61, 5.5686e-05 
62, 5.6528e-05 
63, 5.7374e-05 
64, 5.8219e-05 
65, 5.9061e-05 
66, 5.99e-05 
67, 6.0743e-05 
68, 6.1585e-05 
69, 6.2425e-05 
70, 6.3265e-05 
71, 6.4106e-05 
72, 6.4946e-05 
73, 6.6126e-05 
74, 6.6975e-05 
75, 6.7821e-05 
76, 6.8665e-05 
77, 6.9508e-05 
78, 7.0358e-05 
79, 7.1226e-05 
80, 7.2103e-05 
81, 7.2945e-05 
82, 7.3855e-05 
83, 7.4703e-05 
84, 7.5561e-05 
85, 7.6405e-05 
86, 7.7248e-05 
87, 7.8126e-05 
88, 7.9041e-05 
89, 8.049e-05 
90, 8.1382e-05 
91, 8.2292e-05 
92, 8.3206e-05 
93, 8.4048e-05 
94, 8.4891e-05 
95, 8.5738e-05 
96, 8.6657e-05 
97, 8.75e-05 
98, 8.8345e-05 
99, 8.9187e-05 
100, 9.0047e-05 
101, 9.0886e-05 
102, 9.173e-05 
103, 9.2573e-05 
104, 9.3415e-05 
105, 9.426e-05 
106, 9.5135e-05 
107, 9.6253e-05 
108, 9.713e-05 
109, 9.8002e-05 
110, 9.885e-05 
111, 9.9695e-05 
112, 0.000100537 
113, 0.000101378 
114, 0.000102219 
115, 0.000103064 
116, 0.000103939 
117, 0.000104782 
118, 0.000105634 
119, 0.000106482 
120, 0.000107358 
121, 0.000108203 
122, 0.000109044 
123, 0.000109892 
124, 0.000110738 
125, 0.000111584 
126, 0.000112438 
127, 0.000113369 
128, 0.000114217 
129, 0.000115055 
130, 0.000115897 
131, 0.000116739 
132, 0.000117579 
